Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-28 00:00:00-04:00,142.33767548024522,144.18891181631204,137.71452421088807,139.4568634033203,13144500,0.0,0.0
2025-03-31 00:00:00-04:00,137.24923982434873,139.17967548493937,135.3880941076145,138.40750122070312,15509900,0.0,0.0
2025-04-01 00:00:00-04:00,138.35797437312536,141.8129694329716,137.36800600012032,140.51611328125,9518500,0.0,0.0
2025-04-02 00:00:00-04:00,138.45699385912434,146.4064396393469,138.45699385912434,144.3968048095703,11594400,0.0,0.0
2025-04-03 00:00:00-04:00,137.85311897308114,139.9815452883663,135.26930048361177,135.85337829589844,14433800,0.0,0.0
2025-04-04 00:00:00-04:00,131.576706344154,132.47758123184016,125.67648791369396,126.9832534790039,14986900,0.0,0.0
2025-04-07 00:00:00-04:00,117.66765062478423,132.7646694941555,117.66765062478423,125.88439178466797,19482700,0.0,0.0
2025-04-08 00:00:00-04:00,131.21041567631937,131.65591357684,120.47916097983055,123.2510757446289,11950300,0.0,0.0
2025-04-09 00:00:00-04:00,122.16210920491646,139.17966185880786,122.16210920491646,138.2886962890625,17762000,0.0,0.0
2025-04-10 00:00:00-04:00,135.76514591285195,135.76514591285195,128.4229988931343,132.4865264892578,12401600,0.5,0.0
2025-04-11 00:00:00-04:00,131.2545448372861,132.13878118770674,128.0057149196802,131.4929962158203,10190200,0.0,0.0
2025-04-14 00:00:00-04:00,135.91417483639714,135.91417483639714,132.00961508777254,133.76815795898438,8217700,0.0,0.0
2025-04-15 00:00:00-04:00,133.88739054591068,135.59625433756096,132.85413147095187,133.0727081298828,8630000,0.0,0.0
2025-04-16 00:00:00-04:00,131.42342485350878,131.68173577614863,127.02211084095218,128.91973876953125,8295200,0.0,0.0
2025-04-17 00:00:00-04:00,130.05238272194657,130.44980171491494,127.60832034512525,127.78714752197266,8925500,0.0,0.0
2025-04-21 00:00:00-04:00,126.06834134390924,126.37633155764206,120.45492559495922,122.02469635009766,12201200,0.0,0.0
