ticker,sector,return_5d,momentum,price
1301.TW,塑膠,4.8044726835282825,1.4054087046030395,46.900001525878906
1326.TW,塑膠,2.668217091862335,3.751461704286818,44.25
1303.TW,塑膠,0.5419971272953017,-4.258068453881048,74.19999694824219
2002.TW,鋼鐵,2.8871452306370005,1.2919896386121454,19.600000381469727
1216.TW,食品,3.597122302158273,2.7104159304373265,72.0
1231.TW,食品,2.9017840607129752,4.772723804820678,92.1999969482422
