Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-28 00:00:00-04:00,197.71218685919658,198.2935043628149,193.74447156615193,194.08587646484375,3451857,0.0,0.0
2025-03-31 00:00:00-04:00,194.5380208685317,196.02359676781157,193.55070431145347,195.3869171142578,4210366,0.0,0.0
2025-04-01 00:00:00-04:00,194.79636742449784,197.1216223231813,193.47686313651602,196.95553588867188,2720192,0.0,0.0
2025-04-02 00:00:00-04:00,196.0697271998782,199.68680532458723,195.92208983371486,199.29925537109375,3632758,0.0,0.0
2025-04-03 00:00:00-04:00,197.08473821570524,199.57609466477004,190.3857538899154,190.70870971679688,6907853,0.0,0.0
2025-04-04 00:00:00-04:00,187.54375114273682,188.8171103778566,175.97279373465145,176.2311553955078,8960463,0.0,0.0
2025-04-07 00:00:00-04:00,176.06506097536663,181.0662378291161,169.21845428438502,172.97393798828125,9922684,0.0,0.0
2025-04-08 00:00:00-04:00,173.69364913683512,176.39723690421346,166.85625997275375,168.72940063476562,7376072,0.0,0.0
2025-04-09 00:00:00-04:00,166.55179173164876,184.34192490371152,165.49988096117966,183.71446228027344,9698919,0.0,0.0
2025-04-10 00:00:00-04:00,181.76749696562243,184.12966489300481,174.21037014625023,178.4456787109375,6176399,0.0,0.0
2025-04-11 00:00:00-04:00,177.88283728705605,184.00048902875128,176.79401353034226,183.2069549560547,5414177,0.0,0.0
2025-04-14 00:00:00-04:00,183.64063508904502,185.79980365600855,182.88399915556982,184.7755889892578,4766118,0.0,0.0
2025-04-15 00:00:00-04:00,185.31076273136662,186.72252737912567,183.0593189228659,183.44686889648438,3203690,0.0,0.0
2025-04-16 00:00:00-04:00,182.23808139793783,183.24386189978355,177.63368673865202,178.3441925048828,4380763,0.0,0.0
2025-04-17 00:00:00-04:00,180.16196036712216,183.00395362197747,179.91283070599277,181.4076385498047,3411752,0.0,0.0
2025-04-21 00:00:00-04:00,179.91282083569504,180.669441781566,177.273827243823,179.22076416015625,5250359,0.0,0.0
2025-04-22 00:00:00-04:00,180.7248251628292,184.22194704525066,180.30959413073714,183.04086303710938,4611849,0.0,0.0
2025-04-23 00:00:00-04:00,184.2034787830118,185.72598257317185,181.61063023957,182.06275939941406,4411320,0.0,0.0
2025-04-24 00:00:00-04:00,182.0812370056962,186.02127119637927,181.07545644838697,185.22772216796875,3437322,0.0,0.0
2025-04-25 00:00:00-04:00,183.8067189855125,185.0800782367678,182.50567866090458,183.76980590820312,3860979,0.0,0.0
2025-04-28 00:00:00-04:00,184.1481348237585,186.13199997327052,182.69023997626883,185.15391540527344,6037727,0.0,0.0
2025-04-29 00:00:00-04:00,191.41920082022548,196.01437868255582,190.874796397565,195.1470184326172,9278021,0.0,0.0
2025-04-30 00:00:00-04:00,194.80559072298394,195.30386498097312,189.8874721706762,194.23350524902344,5338952,0.0,0.0
2025-05-01 00:00:00-04:00,194.14123256057735,195.18391123284002,193.5599150750845,194.45497131347656,3810688,0.0,0.0
2025-05-02 00:00:00-04:00,195.78369320429897,198.33041174180985,195.63605583155012,197.5830078125,4645589,0.0,0.0
2025-05-05 00:00:00-04:00,196.60491703989692,198.88405694489026,196.05128060224973,197.69374084472656,6668491,0.0,0.0
2025-05-06 00:00:00-04:00,196.2911661635496,196.8078894505484,193.30153578760905,193.70753479003906,5442081,0.0,0.0
2025-05-07 00:00:00-04:00,197.37076549683152,200.01897618039834,196.6602597456678,198.02589416503906,4598374,0.0,0.0
2025-05-08 00:00:00-04:00,199.0316937007387,199.91750303508846,197.26006009352068,197.96131896972656,4139598,0.0,0.0
2025-05-09 00:00:00-04:00,197.96130903942722,198.27504779023747,196.2358206025598,196.56800842285156,2540034,0.0,0.0
2025-05-12 00:00:00-04:00,201.15395019110255,202.50113567693532,199.79754763928372,202.39041137695312,4278483,0.0,0.0
2025-05-13 00:00:00-04:00,202.77794555272789,203.3408139932356,201.20931147369308,201.35694885253906,4093550,0.0,0.0
2025-05-14 00:00:00-04:00,199.64988920623756,201.33847941845565,199.14239790532926,200.3972930908203,3432335,0.0,0.0
2025-05-15 00:00:00-04:00,200.87713310621925,205.74912165993914,200.87713310621925,205.11244201660156,4385007,0.0,0.0
2025-05-16 00:00:00-04:00,206.1697045137411,206.80963719819815,204.6116140710825,206.70762634277344,3072656,1.065033,0.0
2025-05-19 00:00:00-04:00,205.52977535790097,208.7665405172039,204.61161758393615,208.61814880371094,3623527,0.0,0.0
2025-05-20 00:00:00-04:00,207.0600507129722,208.91492454109368,207.0600507129722,208.72943115234375,3536950,0.0,0.0
2025-05-21 00:00:00-04:00,208.14514182073594,208.63668278064264,205.4370194469189,205.77090454101562,3831695,0.0,0.0
2025-05-22 00:00:00-04:00,205.32572936189194,208.7016069080945,205.14025098953059,207.4031982421875,3093346,0.0,0.0
2025-05-23 00:00:00-04:00,204.79710197250978,206.8189259901733,204.79710197250978,205.9193115234375,2691969,0.0,0.0
2025-05-27 00:00:00-04:00,208.13588697058017,210.3060876273153,206.19753053602102,210.02786254882812,3279339,0.0,0.0
2025-05-28 00:00:00-04:00,210.0278646455372,211.35409589097426,207.9132939685447,208.31210327148438,2740245,0.0,0.0
2025-05-29 00:00:00-04:00,209.17461203534268,209.51776130061748,207.04149806536833,208.85000610351562,7151246,0.0,0.0
2025-05-30 00:00:00-04:00,210.2040671408648,210.54721639356126,207.53303143552077,210.2226104736328,8805876,0.0,0.0
2025-06-02 00:00:00-04:00,208.67377485700382,209.54556671027615,206.84672363448763,209.1560516357422,2685815,0.0,0.0
2025-06-03 00:00:00-04:00,208.67378049059852,210.7327059995235,208.6645163318029,210.3153533935547,2980455,0.0,0.0
2025-06-04 00:00:00-04:00,210.97385217216657,212.17025009232643,209.77745425200675,210.94602966308594,1944495,0.0,0.0
2025-06-05 00:00:00-04:00,210.96456900701847,211.38190660563131,209.7125261814912,210.2226104736328,3447826,0.0,0.0
2025-06-06 00:00:00-04:00,212.15169714550026,213.74688929515486,211.59523197425423,212.1795196533203,2350858,0.0,0.0
2025-06-09 00:00:00-04:00,212.09604636891055,212.10531052803557,210.0927658008999,210.64923095703125,2717327,0.0,0.0
2025-06-10 00:00:00-04:00,210.639980320775,211.09441963694857,209.35083570939494,209.84237670898438,2827671,0.0,0.0
2025-06-11 00:00:00-04:00,209.52702708650997,210.3431739435786,205.56686199798526,209.4342803955078,2645816,0.0,0.0
2025-06-12 00:00:00-04:00,208.70161822014865,210.2597237185339,207.533042850071,209.64761352539062,1696327,0.0,0.0
2025-06-13 00:00:00-04:00,208.58104916102485,209.72180202380534,207.29191959814568,208.01531982421875,2649317,0.0,0.0
2025-06-16 00:00:00-04:00,209.20244613638562,209.97222724722147,207.3104704706079,207.829833984375,2587779,0.0,0.0
2025-06-17 00:00:00-04:00,207.37537590928744,207.86691686946554,205.40919705373074,205.69671630859375,3294829,0.0,0.0
2025-06-18 00:00:00-04:00,206.0398654480874,207.3660966209694,204.86201096719913,205.77090454101562,3817796,0.0,0.0
2025-06-20 00:00:00-04:00,207.18063164223963,207.18989580181042,204.22209150287708,205.70599365234375,6233481,0.0,0.0
2025-06-23 00:00:00-04:00,207.1156959380252,208.67378635167483,205.6503372040007,208.4326629638672,2737062,0.0,0.0
