Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-28 00:00:00-04:00,176.71137986399603,178.10396453816668,174.3577036124376,175.61300659179688,459400,0.0,0.0
2025-03-31 00:00:00-04:00,175.75,177.2899932861328,174.66000366210938,176.52999877929688,335900,3.457,0.0
2025-04-01 00:00:00-04:00,175.8000030517578,175.8000030517578,173.3699951171875,174.4199981689453,474600,0.0,0.0
2025-04-02 00:00:00-04:00,176.11000061035156,178.3000030517578,175.24000549316406,177.30999755859375,307900,0.0,0.0
2025-04-03 00:00:00-04:00,170.49000549316406,171.5399932861328,167.5,168.07000732421875,614100,0.0,0.0
2025-04-04 00:00:00-04:00,159.99000549316406,161.44000244140625,156.72999572753906,158.6300048828125,919500,0.0,0.0
2025-04-07 00:00:00-04:00,155.25,166.11000061035156,155.0,160.33999633789062,1022600,0.0,0.0
2025-04-08 00:00:00-04:00,167.27000427246094,167.86000061035156,157.61000061035156,159.32000732421875,624500,0.0,0.0
2025-04-09 00:00:00-04:00,160.91000366210938,174.47999572753906,160.0,174.13999938964844,1149100,0.0,0.0
2025-04-10 00:00:00-04:00,169.4499969482422,169.67999267578125,163.7100067138672,167.22000122070312,736000,0.0,0.0
2025-04-11 00:00:00-04:00,167.44000244140625,170.0,165.86000061035156,169.4199981689453,486800,0.0,0.0
2025-04-14 00:00:00-04:00,169.11000061035156,173.07000732421875,168.92999267578125,172.0,423600,0.0,0.0
2025-04-15 00:00:00-04:00,174.5500030517578,176.5,173.94000244140625,174.24000549316406,427800,0.0,0.0
2025-04-16 00:00:00-04:00,175.64999389648438,177.47000122070312,173.72000122070312,175.10000610351562,384600,0.0,0.0
2025-04-17 00:00:00-04:00,175.33999633789062,177.82000732421875,175.33999633789062,176.3800048828125,330100,0.0,0.0
2025-04-21 00:00:00-04:00,175.52999877929688,175.6999969482422,172.66000366210938,174.52000427246094,331600,0.0,0.0
2025-04-22 00:00:00-04:00,176.64999389648438,179.0,176.58999633789062,178.6999969482422,359400,0.0,0.0
2025-04-23 00:00:00-04:00,182.5,184.05999755859375,181.25999450683594,181.42999267578125,336200,0.0,0.0
2025-04-24 00:00:00-04:00,185.49000549316406,186.82000732421875,183.64999389648438,186.61000061035156,433900,0.0,0.0
2025-04-25 00:00:00-04:00,188.07000732421875,188.4600067138672,186.00999450683594,188.2100067138672,378200,0.0,0.0
2025-04-28 00:00:00-04:00,193.89999389648438,194.5399932861328,192.3800048828125,193.1300048828125,554200,0.0,0.0
2025-04-29 00:00:00-04:00,194.67999267578125,195.77999877929688,193.58999633789062,195.38999938964844,422000,0.0,0.0
2025-04-30 00:00:00-04:00,189.91000366210938,191.74000549316406,188.5500030517578,191.22000122070312,343700,0.0,0.0
2025-05-01 00:00:00-04:00,191.22999572753906,191.8699951171875,190.27000427246094,190.5800018310547,327000,0.0,0.0
2025-05-02 00:00:00-04:00,192.97000122070312,192.97000122070312,190.72000122070312,192.24000549316406,225500,0.0,0.0
2025-05-05 00:00:00-04:00,192.08999633789062,193.8800048828125,192.08999633789062,192.47999572753906,203900,0.0,0.0
2025-05-06 00:00:00-04:00,192.17999267578125,193.6699981689453,191.85000610351562,192.42999267578125,301400,0.0,0.0
2025-05-07 00:00:00-04:00,189.82000732421875,190.22999572753906,188.3800048828125,188.89999389648438,302900,0.0,0.0
2025-05-08 00:00:00-04:00,185.82000732421875,191.41000366210938,185.5399932861328,187.9199981689453,709800,0.0,0.0
2025-05-09 00:00:00-04:00,186.44000244140625,187.82000732421875,186.10000610351562,187.52999877929688,465200,0.0,0.0
2025-05-12 00:00:00-04:00,190.97000122070312,192.91000366210938,190.6999969482422,192.32000732421875,387500,0.0,0.0
2025-05-13 00:00:00-04:00,192.75,194.3300018310547,192.22000122070312,193.97000122070312,370500,0.0,0.0
2025-05-14 00:00:00-04:00,188.1699981689453,188.61000061035156,186.49000549316406,187.0,487800,0.0,0.0
2025-05-15 00:00:00-04:00,182.3000030517578,183.80999755859375,181.9499969482422,183.4499969482422,451300,0.0,0.0
2025-05-16 00:00:00-04:00,182.5800018310547,183.6300048828125,182.19000244140625,183.19000244140625,355700,0.0,0.0
2025-05-19 00:00:00-04:00,183.19000244140625,185.32000732421875,183.0500030517578,185.32000732421875,289400,0.0,0.0
